w2v_1,w2v_2,w2v_3,w2v_4,w2v_5,w2v_6,w2v_7,w2v_8,w2v_9,w2v_10,w2v_11,w2v_12,w2v_13,w2v_14,w2v_15,w2v_16,w2v_17,w2v_18,w2v_19,w2v_20,w2v_21,w2v_22,w2v_23,w2v_24,w2v_25,w2v_26,w2v_27,w2v_28,w2v_29,w2v_30,w2v_31,w2v_32,w2v_33,w2v_34,w2v_35,w2v_36,w2v_37,w2v_38,w2v_39,w2v_40,w2v_41,w2v_42,w2v_43,w2v_44,w2v_45,w2v_46,w2v_47,w2v_48,w2v_49,w2v_50
-0.07899010181427002,0.057972252368927,-0.21271081268787384,0.340717613697052,-0.01729535311460495,-0.30302414298057556,0.15841950476169586,-0.9295790195465088,0.5838313102722168,0.8806136250495911,0.7025949954986572,-0.13839219510555267,-0.4237281382083893,0.5133227109909058,-0.8263100981712341,-0.38660120964050293,0.44316500425338745,-0.09109483659267426,0.13656176626682281,0.46094033122062683,0.30486395955085754,0.6561776399612427,0.2733904719352722,0.4155542254447937,-0.18262717127799988,-0.2602349519729614,-0.5258431434631348,-0.1753578782081604,-0.16783887147903442,0.22291821241378784,-0.7492766380310059,0.4674559235572815,-0.1531020998954773,0.3290054202079773,0.5461955070495605,-0.0804423913359642,-0.2001838982105255,-0.24787890911102295,-0.4136000871658325,-0.10091429203748703,0.18747757375240326,-0.3888085186481476,-1.3138720989227295,-0.008984901942312717,0.4853447675704956,-0.5786604285240173,-0.11253310739994049,0.4117073118686676,-0.36861199140548706,-0.8169995546340942
0.043138500303030014,-0.1849444955587387,-0.624415397644043,1.03329336643219,0.2659474313259125,0.05459853634238243,0.2906462252140045,-1.0665920972824097,1.4190956354141235,1.3539174795150757,0.8224559426307678,-0.27824902534484863,-0.8066680431365967,0.8110405206680298,-0.731113076210022,-0.31054869294166565,0.4948585033416748,-0.6065690517425537,-0.16220341622829437,0.827775776386261,1.3295549154281616,1.243874192237854,0.06957338005304337,0.6275277137756348,-0.7116348147392273,-0.7147642970085144,-1.111824631690979,-0.5268410444259644,0.057116247713565826,0.24299612641334534,-1.6608092784881592,1.2864629030227661,0.37158772349357605,0.5717989802360535,0.5132032632827759,-0.15600861608982086,-0.891836404800415,-0.049138300120830536,-0.24411752820014954,0.04878801852464676,0.5876217484474182,-0.7808338403701782,-2.439389944076538,0.4526778757572174,1.1808503866195679,-0.5570964217185974,0.07522843033075333,0.7001346945762634,-0.2595357596874237,-1.644551396369934
-0.2154642641544342,-0.21081675589084625,-0.3341856002807617,0.5685508251190186,0.27880528569221497,-0.07811291515827179,0.2598569691181183,-1.0009523630142212,0.6426001787185669,1.0133624076843262,0.8491228818893433,-0.11081449687480927,-0.6158758401870728,0.8242524266242981,-0.6956424117088318,-0.27877506613731384,0.5925253629684448,-0.4061560332775116,-0.007521704770624638,0.2944219410419464,0.638403058052063,0.9629124999046326,0.2311238795518875,0.44210362434387207,-0.2995280921459198,-0.3127080798149109,-0.9161989688873291,-0.1942632794380188,-0.3121495842933655,-0.06267397850751877,-1.2216145992279053,0.5523427724838257,-0.05576328560709953,0.11069215089082718,0.2719523012638092,-0.02512023039162159,-0.46988946199417114,-0.2610815763473511,-0.3196585476398468,-0.10985637456178665,0.020048603415489197,-0.45184966921806335,-1.5802841186523438,0.25827622413635254,0.48588860034942627,-0.3667914569377899,0.00575536722317338,0.5958598256111145,-0.07712309062480927,-1.204910159111023
-0.18736660480499268,0.0998624861240387,-0.07900501787662506,0.2188042402267456,0.08186642080545425,-0.3475533127784729,-0.023792071267962456,-1.1982204914093018,0.7456087470054626,1.0671688318252563,0.8506575226783752,-0.009861886501312256,-0.5520102381706238,0.5840269923210144,-1.193872332572937,-0.5426928997039795,0.4491128623485565,0.2527979612350464,0.26239094138145447,0.4851977527141571,0.30683088302612305,0.7894961833953857,0.3344111442565918,0.46529504656791687,-0.187948077917099,-0.17828130722045898,-0.44653505086898804,-0.17675162851810455,-0.2710847854614258,0.40554118156433105,-0.7365433573722839,0.685461699962616,-0.20221638679504395,0.46367087960243225,0.7812747955322266,0.07252706587314606,-0.24631504714488983,-0.1616176813840866,-0.5298401117324829,-0.1511009931564331,0.1845635622739792,-0.36882904171943665,-1.4924567937850952,-0.22541381418704987,0.44951486587524414,-0.7317142486572266,-0.06127519905567169,0.48050981760025024,-0.5202832221984863,-0.6646144390106201
-0.41669613122940063,-0.31370994448661804,-0.26327797770500183,0.7355128526687622,0.390449583530426,0.09394891560077667,0.07339051365852356,-1.0944159030914307,0.8012005090713501,1.1243886947631836,0.9093650579452515,-0.09708258509635925,-0.6039428114891052,0.7913236021995544,-0.8488503098487854,-0.21193121373653412,0.5824452042579651,-0.4298431873321533,-0.004079768434166908,0.5007453560829163,0.643639326095581,1.07034170627594,0.3063875138759613,0.3329329788684845,-0.28316619992256165,-0.39370566606521606,-0.766647458076477,-0.2098938524723053,-0.01907535269856453,0.14779812097549438,-1.248335599899292,1.0204333066940308,0.18171928822994232,0.2746662199497223,0.4420931041240692,0.01569465547800064,-0.47337499260902405,-0.19603638350963593,-0.4667194187641144,-0.19331692159175873,0.11828412860631943,-0.7026083469390869,-1.757487177848816,0.10615674406290054,0.5338942408561707,-0.49768534302711487,0.06409738957881927,0.6953393220901489,-0.10833717882633209,-1.212296485900879
-0.1591172069311142,-0.0637747272849083,-0.24131259322166443,0.47666528820991516,0.1002623438835144,-0.2115980088710785,0.15424737334251404,-1.2355186939239502,0.8512285947799683,1.1036498546600342,0.7697561383247375,-0.06281183660030365,-0.6533470153808594,0.7546683549880981,-1.0437018871307373,-0.4738028049468994,0.40178561210632324,-0.0966891348361969,0.2582832872867584,0.5323023796081543,0.6173041462898254,0.894993245601654,0.361899733543396,0.4762667417526245,-0.1956436187028885,-0.28562870621681213,-0.6470416784286499,-0.18033193051815033,-0.2623544931411743,0.3252718448638916,-1.1006708145141602,0.689669668674469,-0.09824371337890625,0.47549113631248474,0.5726823210716248,0.050564173609018326,-0.4373365342617035,-0.13020063936710358,-0.47188812494277954,0.0002549688215367496,0.15978007018566132,-0.42938724160194397,-1.6523423194885254,-0.09416955709457397,0.6785973310470581,-0.5911257266998291,0.06185038015246391,0.584640383720398,-0.3927515149116516,-1.019300937652588
-0.19996654987335205,-0.12137193232774734,-0.2347363829612732,0.6023035645484924,0.19500890374183655,-0.17189112305641174,0.22110827267169952,-1.3860583305358887,1.049570918083191,1.262146234512329,0.7515782117843628,-0.10285469144582748,-0.7241684794425964,0.9289572834968567,-1.0478185415267944,-0.4031733274459839,0.4744684100151062,-0.16666439175605774,0.39828890562057495,0.6627209782600403,0.7627497315406799,0.9824588894844055,0.44926586747169495,0.5452629327774048,-0.37940648198127747,-0.2316710352897644,-0.8974556922912598,-0.27886122465133667,-0.2708750367164612,0.29803863167762756,-1.358932614326477,0.9219357967376709,-0.04948063939809799,0.5435457825660706,0.596636176109314,0.13810762763023376,-0.5113551020622253,-0.1427045464515686,-0.6167943477630615,-0.0069012995809316635,0.1905146986246109,-0.48732367157936096,-1.7832610607147217,-0.06230955570936203,0.693053126335144,-0.5111505389213562,0.13296517729759216,0.7016317248344421,-0.3780357539653778,-0.9638318419456482
0.07849003374576569,0.2989364564418793,-0.20380066335201263,0.1018228605389595,-0.2401294857263565,-0.7581676840782166,0.18854920566082,-1.2911319732666016,0.8529136180877686,1.3514976501464844,0.6687623262405396,0.0031930659897625446,-0.4742758274078369,0.7594837546348572,-1.2396787405014038,-0.5472232103347778,0.37460625171661377,0.4322965145111084,0.8274077773094177,0.5354073643684387,0.3390445113182068,0.6440445184707642,0.35779353976249695,0.5689172744750977,-0.3133377730846405,0.07702704519033432,-0.6271247863769531,-0.28678110241889954,-0.44720250368118286,0.5109716653823853,-0.7693825960159302,0.4115014672279358,-0.5830729007720947,0.5450547933578491,0.9290826916694641,-0.03138836473226547,-0.12467360496520996,-0.3791167736053467,-0.7541313171386719,-0.10936886817216873,0.19882804155349731,-0.22843195497989655,-1.4732141494750977,-0.2699702978134155,0.4108670949935913,-0.7201488614082336,-0.14117726683616638,0.28481489419937134,-0.8217784762382507,-0.5072010159492493
-0.1492529958486557,-0.18862348794937134,-0.12235789000988007,0.3458971083164215,0.1616959571838379,-0.21185287833213806,0.04774034023284912,-1.2449856996536255,0.661176323890686,1.0817910432815552,0.9009941220283508,-0.04724719375371933,-0.6733397841453552,0.6667534708976746,-1.0242921113967896,-0.5145002007484436,0.4653850197792053,-0.025835111737251282,0.14067800343036652,0.242017462849617,0.499956876039505,0.8530070185661316,0.3602852523326874,0.45202112197875977,-0.17121315002441406,-0.1848522573709488,-0.43353158235549927,-0.07416751235723495,-0.31732502579689026,0.20863577723503113,-1.0765403509140015,0.4837838411331177,-0.1228732168674469,0.2949950098991394,0.6860357522964478,0.060204725712537766,-0.5289936065673828,-0.15324024856090546,-0.4619172215461731,-0.02839016541838646,-0.06746333092451096,-0.2554333209991455,-1.4211663007736206,-0.1738494485616684,0.42695116996765137,-0.5444967150688171,0.14259907603263855,0.7001246213912964,-0.4229406416416168,-0.93398118019104
-0.1857495903968811,-0.1062917485833168,-0.23707513511180878,0.46900784969329834,0.09327735751867294,-0.25241371989250183,0.1340617537498474,-1.1195926666259766,0.7694058418273926,1.0007286071777344,0.8021197319030762,-0.02274365723133087,-0.6505862474441528,0.7067434191703796,-0.9195514917373657,-0.3593692481517792,0.45912447571754456,-0.145681232213974,0.2124466896057129,0.48111337423324585,0.5495055317878723,0.8661269545555115,0.33178815245628357,0.4559508264064789,-0.3135174512863159,-0.23441210389137268,-0.7298251986503601,-0.22625640034675598,-0.24782590568065643,0.17979420721530914,-1.0164527893066406,0.7173112630844116,-0.15596620738506317,0.37181347608566284,0.530401349067688,0.07941053807735443,-0.31201818585395813,-0.15678109228610992,-0.4453284442424774,-0.09316016733646393,0.1288687139749527,-0.45341265201568604,-1.569643259048462,0.014733513817191124,0.49901968240737915,-0.5375040769577026,-0.020244475454092026,0.48727673292160034,-0.31504276394844055,-0.8479922413825989
